amount,location,device,time,is_fraud
58.08,Paris,Desktop,13,0
77.92,Sydney,Mobile,1,0
56.85,Paris,Tablet,9,0
17.11,Sydney,Desktop,13,0
26.53,London,Desktop,19,0
40.95,Paris,Mobile,5,0
60.47,London,Unknown,21,1
67.87,Mumbai,Tablet,21,0
39.5,Toronto,Desktop,5,0
70.15,Dubai,Tablet,20,0
296.12,Mumbai,Unknown,21,1
12.99,Tokyo,Mobile,19,0
40.61,London,Tablet,20,0
34.86,Sydney,Unknown,14,0
8.2,London,Tablet,10,0
17.6,Sydney,Unknown,4,0
15.77,London,Tablet,3,0
4.92,Sydney,Unknown,19,0
15.76,Paris,Desktop,14,0
6.26,Toronto,Tablet,14,0
20.38,Sydney,Mobile,23,0
340.63,Sydney,Unknown,18,1
33.95,New York,Unknown,0,0
84.94,Sydney,Unknown,13,0
9.35,Dubai,Desktop,12,0
63.35,Tokyo,Desktop,22,0
13.51,London,Mobile,9,0
125.72,New York,Mobile,13,0
0.88,New York,Unknown,19,0
38.39,Paris,Desktop,18,0
27.96,Tokyo,Tablet,12,0
3.22,Mumbai,Unknown,16,0
12.2,Toronto,Desktop,4,0
27.98,Toronto,Desktop,2,0
70.07,Sydney,Unknown,12,0
11.56,London,Tablet,9,0
16.3,New York,Tablet,13,0
13.25,Mumbai,Unknown,18,0
203.8,Dubai,Unknown,1,0
26.78,London,Unknown,11,0
11.5,London,Mobile,12,0
190.83,London,Mobile,9,0
399.09,London,Desktop,20,0
27.93,Dubai,Desktop,21,0
11.56,Paris,Mobile,18,0
8.27,Mumbai,Desktop,4,0
431.21,New York,Unknown,18,1
68.12,Sydney,Unknown,8,0
21.8,Sydney,Tablet,3,0
39.47,Mumbai,Desktop,0,0
57.08,Dubai,Mobile,22,0
58.17,New York,Tablet,7,1
3.06,New York,Tablet,19,0
7.29,New York,Tablet,6,0
54.05,Tokyo,Desktop,13,0
12.31,Sydney,Tablet,5,0
30.49,New York,Tablet,11,0
12.25,London,Mobile,23,0
17.16,Dubai,Desktop,15,0
21.44,Sydney,Desktop,19,0
5.28,Toronto,Tablet,6,0
31.41,Paris,Unknown,1,0
47.25,Paris,Mobile,23,0
128.44,Tokyo,Desktop,15,0
77.01,Tokyo,Mobile,7,0
34.55,Dubai,Unknown,17,0
48.72,Paris,Tablet,1,0
49.28,Tokyo,Mobile,7,0
51.62,London,Mobile,3,0
42.22,London,Tablet,22,0
180.2,Mumbai,Tablet,3,1
39.01,Paris,Mobile,22,0
8.32,Sydney,Mobile,7,0
10.58,New York,Tablet,19,0
292.54,Toronto,Unknown,0,1
46.84,Tokyo,Unknown,13,0
26.21,Paris,Mobile,22,0
45.2,Toronto,Unknown,8,0
67.63,Paris,Mobile,7,0
34.79,Sydney,Unknown,15,0
110.2,Tokyo,Desktop,9,0
69.46,Sydney,Desktop,20,0
22.51,Mumbai,Mobile,5,0
32.85,Sydney,Desktop,6,0
3.11,Paris,Unknown,6,0
22.42,Tokyo,Desktop,14,0
47.76,New York,Mobile,19,0
7.69,London,Mobile,3,0
24.21,Sydney,Tablet,12,0
4.44,Tokyo,Tablet,20,0
172.15,Paris,Mobile,6,0
92.06,Dubai,Mobile,7,0
31.85,Sydney,Unknown,6,0
29.17,London,Tablet,14,0
329.38,New York,Unknown,13,1
14.98,Tokyo,Tablet,8,0
14.05,Mumbai,Unknown,11,0
30.31,Paris,Tablet,23,0
24.49,New York,Tablet,1,0
11.02,London,Tablet,0,0
73.58,New York,Unknown,14,0
57.39,Dubai,Mobile,23,0
60.35,London,Unknown,18,0
25.92,New York,Mobile,12,0
17.47,Tokyo,Mobile,18,0
226.8,Tokyo,Tablet,20,0
68.11,New York,Unknown,20,1
12.34,Sydney,Unknown,7,0
1014.41,London,Desktop,10,1
689.42,Mumbai,Unknown,5,1
47.56,New York,Mobile,11,0
56.08,Sydney,Unknown,22,0
9.08,Toronto,Mobile,1,0
70.46,New York,Desktop,8,0
47.85,Sydney,Mobile,20,0
522.25,Tokyo,Tablet,2,1
18.48,London,Mobile,11,0
17.47,Mumbai,Tablet,14,0
18.6,Mumbai,Unknown,7,0
64.24,Mumbai,Mobile,21,0
219.47,Sydney,Mobile,12,0
68.29,Paris,Mobile,21,0
24.96,Dubai,Desktop,15,0
60.26,Paris,Mobile,5,0
19.9,Toronto,Tablet,5,0
51.08,Paris,Tablet,3,0
21.06,Toronto,Desktop,12,0
8.61,Dubai,Tablet,14,0
3.51,Paris,Desktop,21,0
95.05,Tokyo,Desktop,8,0
29.72,Tokyo,Mobile,10,0
37.98,New York,Unknown,5,0
550.99,Toronto,Tablet,2,1
16.56,New York,Desktop,9,0
31.28,Paris,Mobile,18,0
19.58,Mumbai,Desktop,11,0
69.71,Tokyo,Desktop,15,0
2.16,Tokyo,Desktop,13,0
49.0,Sydney,Mobile,17,0
201.05,Mumbai,Mobile,23,0
8.27,London,Unknown,3,0
330.04,Dubai,Tablet,12,1
6.34,London,Mobile,0,0
47.35,Sydney,Desktop,14,0
21.62,Dubai,Tablet,16,0
92.8,Paris,Tablet,9,0
7.95,Dubai,Mobile,23,0
7.53,London,Desktop,5,0
29.52,Mumbai,Mobile,6,0
122.35,Toronto,Desktop,7,0
17.88,London,Desktop,3,0
175.61,Mumbai,Unknown,11,1
65.07,Toronto,Desktop,2,0
88.26,Tokyo,Unknown,13,0
15.82,Toronto,Tablet,12,0
42.11,Mumbai,Mobile,12,0
76.27,London,Tablet,3,0
8.6,Tokyo,Desktop,15,0
38.62,Tokyo,Tablet,1,0
17.73,New York,Unknown,7,0
48.27,New York,Unknown,8,0
420.32,Mumbai,Tablet,23,0
78.69,Dubai,Tablet,4,0
26.87,Paris,Mobile,19,0
121.5,Toronto,Tablet,8,0
54.6,Toronto,Mobile,22,0
224.2,Dubai,Unknown,19,0
47.67,Mumbai,Tablet,1,0
236.75,Paris,Tablet,19,0
75.23,Tokyo,Unknown,0,0
17.71,Tokyo,Tablet,23,0
16.93,London,Unknown,3,0
17.27,Dubai,Mobile,4,0
40.82,London,Desktop,11,0
92.57,Sydney,Tablet,5,0
187.16,Paris,Desktop,2,0
97.65,Tokyo,Tablet,21,0
13.01,Tokyo,Tablet,11,0
19.08,Dubai,Tablet,18,0
61.06,Mumbai,Mobile,16,0
43.09,Sydney,Tablet,21,0
261.89,Dubai,Tablet,1,0
7.26,Dubai,Mobile,18,0
23.8,Toronto,Mobile,9,0
192.91,Mumbai,Mobile,3,0
7.59,Dubai,Desktop,23,0
78.64,Toronto,Unknown,10,0
5.1,Tokyo,Desktop,18,0
3.34,New York,Desktop,14,0
9.91,New York,Tablet,15,0
208.89,Tokyo,Unknown,0,0
17.65,Dubai,Tablet,15,0
36.5,Paris,Unknown,23,0
69.6,Paris,Unknown,10,1
20.04,Mumbai,Mobile,8,0
63.74,Paris,Unknown,16,0
26.28,London,Unknown,22,0
30.56,Dubai,Desktop,11,0
235.14,Sydney,Unknown,0,1
71.49,Dubai,Tablet,1,0
7.39,Sydney,Mobile,4,0
13.01,Tokyo,Tablet,8,0
114.12,Tokyo,Desktop,13,0
17.15,Toronto,Unknown,23,0
76.19,Mumbai,Unknown,10,0
15.06,London,Desktop,11,0
335.48,London,Tablet,20,0
9.39,Paris,Mobile,7,0
24.96,Toronto,Tablet,15,0
37.35,Paris,Desktop,23,0
11.62,Sydney,Tablet,1,0
67.34,Paris,Mobile,16,0
34.26,Sydney,Desktop,9,0
28.04,Dubai,Mobile,23,0
68.85,Mumbai,Tablet,3,0
76.8,Dubai,Mobile,0,0
11.76,New York,Desktop,14,0
5.28,New York,Unknown,22,0
1031.88,Sydney,Tablet,3,1
146.26,Paris,Desktop,7,0
20.87,Mumbai,Tablet,7,0
